﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿
9.5.; Транспортные средства, скорость движения которых не должна превышать 40 км/ч или которые по техническим причинам не могут развивать такую скорость, должны двигаться по крайней правой полосе, кроме случаев объезда, обгона или перестроения перед поворотом налево разворотом или остановкой в разрешенных случаях на левой стороне дороги.</p>  			  			<p><p> Транспортные средства, скорость движения которых не должна превышать 40 км/ч или которые по техническим причинам не могут развивать такую скорость, должны двигаться по крайней правой полосе, кроме случаев объезда, обгона или перестроения перед поворотом налево разворотом или остановкой в разрешенных случаях на левой стороне дороги.</p>  			  			<p>
9.6.; Разрешается движение по трамвайным путям попутного направления, расположенным слева на одном уровне с проезжей частью, когда заняты все полосы данного направления, а также при объезде, повороте налево или развороте с учетом пункта 8.5 Правил. При этом не должно создаваться помех трамваю. Выезжать на трамвайные пути встречного направления запрещается. Если перед перекрестком установлены дорожные знаки</p>  			*** дорожный знак  			<p>движение по трамвайным путям через перекресток запрещается.</p>  			  			<p><p> Разрешается движение по трамвайным путям попутного направления, расположенным слева на одном уровне с проезжей частью, когда заняты все полосы данного направления, а также при объезде, повороте налево или развороте с учетом пункта 8.5 Правил. При этом не должно создаваться помех трамваю. Выезжать на трамвайные пути встречного направления запрещается. Если перед перекрестком установлены дорожные знаки</p>  			*** дорожный знак  			<p>движение по трамвайным путям через перекресток запрещается.</p>  			  			<p>
9.7.; Если проезжая часть разделена на полосы линиями разметки, движение транспортных средств должно осуществляться строго по обозначенным полосам. Наезжать на прерывистые линии разметки разрешается лишь при перестроении.</p>  			  			<p><p> Если проезжая часть разделена на полосы линиями разметки, движение транспортных средств должно осуществляться строго по обозначенным полосам. Наезжать на прерывистые линии разметки разрешается лишь при перестроении.</p>  			  			<p>
9.8.; При повороте на дорогу с реверсивным движением водитель должен вести транспортное средство таким образом, чтобы при выезде с пересечения проезжих частей транспортное средство заняло крайнюю правую полосу. Перестроение разрешается только после того, как водитель убедится, что движение в данном направлении разрешается и по другим полосам.</p>  			  			<p><p> При повороте на дорогу с реверсивным движением водитель должен вести транспортное средство таким образом, чтобы при выезде с пересечения проезжих частей транспортное средство заняло крайнюю правую полосу. Перестроение разрешается только после того, как водитель убедится, что движение в данном направлении разрешается и по другим полосам.</p>  			  			<p>
9.9.; Запрещается движение транспортных средств по разделительным полосам и обочинам, тротуарам и пешеходным дорожкам (за исключением случаев, предусмотренных пунктами 12.1, 24.2 - 24.4, 24.7, 25.2 Правил), а также движение механических транспортных средств (кроме мопедов) по полосам для велосипедистов. Запрещается движение механических транспортных средств по велосипедным и велопешеходным дорожкам. Допускается движение машин дорожно-эксплуатационных и коммунальных служб, а также подъезд по кратчайшему пути транспортных средств, подвозящих грузы к торговым и другим предприятиям и объектам, расположенным непосредственно у обочин, тротуаров или пешеходных дорожек, при отсутствии других возможностей подъезда. При этом должна быть обеспечена безопасность движения.</p>  			  			<p><p> Запрещается движение транспортных средств по разделительным полосам и обочинам, тротуарам и пешеходным дорожкам (за исключением случаев, предусмотренных пунктами 12.1, 24.2 - 24.4, 24.7, 25.2 Правил), а также движение механических транспортных средств (кроме мопедов) по полосам для велосипедистов. Запрещается движение механических транспортных средств по велосипедным и велопешеходным дорожкам. Допускается движение машин дорожно-эксплуатационных и коммунальных служб, а также подъезд по кратчайшему пути транспортных средств, подвозящих грузы к торговым и другим предприятиям и объектам, расположенным непосредственно у обочин, тротуаров или пешеходных дорожек, при отсутствии других возможностей подъезда. При этом должна быть обеспечена безопасность движения.</p>  			  			<p>
9.10.; Водитель должен соблюдать такую дистанцию до движущегося впереди транспортного средства, которая позволила бы избежать столкновения, а также необходимый боковой интервал, обеспечивающий безопасность движения.</p>  			  			<p><p> Водитель должен соблюдать такую дистанцию до движущегося впереди транспортного средства, которая позволила бы избежать столкновения, а также необходимый боковой интервал, обеспечивающий безопасность движения.</p>  			  			<p>
9.11.; Вне населенных пунктов на дорогах с двусторонним движением, имеющих две полосы, водитель транспортного средства, для которого установлено ограничение скорости, а также водитель транспортного средства (состава транспортных средств) длиной более 7 м должен поддерживать между своим и движущимся впереди транспортным средством такую дистанцию, чтобы обгоняющие его транспортные средства могли без помех перестроиться на ранее занимаемую ими полосу. Это требование не действует при движении по участкам дорог, на которых запрещается обгон, а также при интенсивном движении и движении в организованной транспортной колонне.</p>  			  			<p><p> Вне населенных пунктов на дорогах с двусторонним движением, имеющих две полосы, водитель транспортного средства, для которого установлено ограничение скорости, а также водитель транспортного средства (состава транспортных средств) длиной более 7 м должен поддерживать между своим и движущимся впереди транспортным средством такую дистанцию, чтобы обгоняющие его транспортные средства могли без помех перестроиться на ранее занимаемую ими полосу. Это требование не действует при движении по участкам дорог, на которых запрещается обгон, а также при интенсивном движении и движении в организованной транспортной колонне.</p>  			  			<p>
10.1.; Водитель должен вести транспортное средство со скоростью, не превышающей установленного ограничения, учитывая при этом интенсивность движения, особенности и состояние транспортного средства и груза, дорожные и метеорологические условия, в частности видимость в направлении движения. Скорость должна обеспечивать водителю возможность постоянного контроля за движением транспортного средства для выполнения требований Правил. При возникновении опасности для движения, которую водитель в состоянии обнаружить, он должен принять возможные меры к снижению скорости вплоть до остановки транспортного средства.</p>  			  			<p><p> Водитель должен вести транспортное средство со скоростью, не превышающей установленного ограничения, учитывая при этом интенсивность движения, особенности и состояние транспортного средства и груза, дорожные и метеорологические условия, в частности видимость в направлении движения. Скорость должна обеспечивать водителю возможность постоянного контроля за движением транспортного средства для выполнения требований Правил. При возникновении опасности для движения, которую водитель в состоянии обнаружить, он должен принять возможные меры к снижению скорости вплоть до остановки транспортного средства.</p>  			  			<p>
10.2.; В населенных пунктах разрешается движение транспортных средств со скоростью не более 60 км/ч, а в жилых зонах, велосипедных зонах и на дворовых территориях не более 20 км/ч.</p>  			<p>Примечание. По решению органов исполнительной власти субъектов Российской Федерации может разрешаться повышение скорости (с установкой соответствующих знаков) на участках дорог или полосах движения для отдельных видов транспортных средств, если дорожные условия обеспечивают безопасное движение с большей скоростью. В этом случае величина разрешенной скорости не должна превышать значения, установленные для соответствующих видов транспортных средств на автомагистралях.</p>  			  			<p><p> В населенных пунктах разрешается движение транспортных средств со скоростью не более 60 км/ч, а в жилых зонах, велосипедных зонах и на дворовых территориях не более 20 км/ч.</p>  			<p>Примечание. По решению органов исполнительной власти субъектов Российской Федерации может разрешаться повышение скорости (с установкой соответствующих знаков) на участках дорог или полосах движения для отдельных видов транспортных средств, если дорожные условия обеспечивают безопасное движение с большей скоростью. В этом случае величина разрешенной скорости не должна превышать значения, установленные для соответствующих видов транспортных средств на автомагистралях.</p>  			  			<p>
10.3.; Вне населенных пунктов разрешается движение:</p>  			<ul>  				<li>мотоциклам, легковым автомобилям и грузовым автомобилям с разрешенной максимальной массой не более 3,5 т на автомагистралях - со скоростью не более 110 км/ч, на остальных дорогах - не более 90 км/ч;</li>  				<li>междугородним и маломестным автобусам на всех дорогах - не более 90 км/ч;</li>  				<li>другим автобусам, легковым автомобилям при буксировке прицепа, грузовым автомобилям с разрешенной максимальной массой более 3,5 т на автомагистралях - не более 90 км/ч, на остальных дорогах - не более 70 км/ч;</li>  				<li>грузовым автомобилям, перевозящим людей в кузове, - не более 60 км/ч;</li>  				<li>транспортным средствам, осуществляющим организованные перевозки групп детей, - не более 60 км/ч;</li>  				<li>Примечание. По решению собственников или владельцев автомобильных дорог может разрешаться повышение скорости на участках дорог для отдельных видов транспортных средств, если дорожные условия обеспечивают безопасное движение с большей скоростью. В этом случае величина разрешенной скорости не должна превышать значения 130 км/ч</li>  			</ul>  			<p>на дорогах, обозначенных знаком</p>  			*** дорожный знак  			<p>и 110 км/ч на дорогах, обозначенных знаком</p>  			*** дорожный знак  			  			<p><p> Вне населенных пунктов разрешается движение:</p>  			<ul>  				<li>мотоциклам, легковым автомобилям и грузовым автомобилям с разрешенной максимальной массой не более 3,5 т на автомагистралях - со скоростью не более 110 км/ч, на остальных дорогах - не более 90 км/ч;</li>  				<li>междугородним и маломестным автобусам на всех дорогах - не более 90 км/ч;</li>  				<li>другим автобусам, легковым автомобилям при буксировке прицепа, грузовым автомобилям с разрешенной максимальной массой более 3,5 т на автомагистралях - не более 90 км/ч, на остальных дорогах - не более 70 км/ч;</li>  				<li>грузовым автомобилям, перевозящим людей в кузове, - не более 60 км/ч;</li>  				<li>транспортным средствам, осуществляющим организованные перевозки групп детей, - не более 60 км/ч;</li>  				<li>Примечание. По решению собственников или владельцев автомобильных дорог может разрешаться повышение скорости на участках дорог для отдельных видов транспортных средств, если дорожные условия обеспечивают безопасное движение с большей скоростью. В этом случае величина разрешенной скорости не должна превышать значения 130 км/ч</li>  			</ul>  			<p>на дорогах, обозначенных знаком</p>  			*** дорожный знак  			<p>и 110 км/ч на дорогах, обозначенных знаком</p>  			*** дорожный знак  			  			<p>
10.4.; Транспортным средствам, буксирующим механические транспортные средства, разрешается движение со скоростью не более 50 км/ч.</p>  			<p>Тяжеловесным транспортным средствам, крупногабаритным транспортным средствам и транспортным средствам, осуществляющим перевозки опасных грузов, разрешается движение со скоростью, не превышающей скорости, указанной в специальном разрешении, при наличии которого в соответствии с законодательством об автомобильных дорогах и о дорожной деятельности допускается движение по автомобильным дорогам таких транспортных средств.</p>  			  			<p><p> Транспортным средствам, буксирующим механические транспортные средства, разрешается движение со скоростью не более 50 км/ч.</p>  			<p>Тяжеловесным транспортным средствам, крупногабаритным транспортным средствам и транспортным средствам, осуществляющим перевозки опасных грузов, разрешается движение со скоростью, не превышающей скорости, указанной в специальном разрешении, при наличии которого в соответствии с законодательством об автомобильных дорогах и о дорожной деятельности допускается движение по автомобильным дорогам таких транспортных средств.</p>  			  			<p>
11.1.; Прежде чем начать обгон, водитель обязан убедиться в том, что полоса движения, на которую он собирается выехать, свободна на достаточном для обгона расстоянии и в процессе обгона он не создаст опасности для движения и помех другим участникам дорожного движения.</p>  			  			<p><p> Прежде чем начать обгон, водитель обязан убедиться в том, что полоса движения, на которую он собирается выехать, свободна на достаточном для обгона расстоянии и в процессе обгона он не создаст опасности для движения и помех другим участникам дорожного движения.</p>  			  			<p>
11.2.; Водителю запрещается выполнять обгон в случаях, если:</p>  			<ul>  				<li>транспортное средство, движущееся впереди, производит обгон или объезд препятствия;</li>  				<li>транспортное средство, движущееся впереди по той же полосе, подало сигнал поворота налево;</li>  				<li>следующее за ним транспортное средство начало обгон;</li>  				<li>по завершении обгона он не сможет, не создавая опасности для движения и помех обгоняемому транспортному средству, вернуться на ранее занимаемую полосу.</li>  			</ul>  			  			<p><p> Водителю запрещается выполнять обгон в случаях, если:</p>  			<ul>  				<li>транспортное средство, движущееся впереди, производит обгон или объезд препятствия;</li>  				<li>транспортное средство, движущееся впереди по той же полосе, подало сигнал поворота налево;</li>  				<li>следующее за ним транспортное средство начало обгон;</li>  				<li>по завершении обгона он не сможет, не создавая опасности для движения и помех обгоняемому транспортному средству, вернуться на ранее занимаемую полосу.</li>  			</ul>  			  			<p>
11.3.; Водителю обгоняемого транспортного средства запрещается препятствовать обгону посредством повышения скорости движения или иными действиями.</p>  			  			<p><p> Водителю обгоняемого транспортного средства запрещается препятствовать обгону посредством повышения скорости движения или иными действиями.</p>  			  			<p>
11.4.; Обгон запрещен:</p>  			<ul>  				<li>на регулируемых перекрестках, а также на нерегулируемых перекрестках при движении по дороге, не являющейся главной;</li>  				<li>на пешеходных переходах;</li>  				<li>на железнодорожных переездах и ближе чем за 100 метров перед ними;</li>  				<li>на мостах, путепроводах, эстакадах и под ними, а также в тоннелях;</li>  				<li>в конце подъема, на опасных поворотах и на других участках с ограниченной видимостью.</li>  			</ul>  			  			<p><p> Обгон запрещен:</p>  			<ul>  				<li>на регулируемых перекрестках, а также на нерегулируемых перекрестках при движении по дороге, не являющейся главной;</li>  				<li>на пешеходных переходах;</li>  				<li>на железнодорожных переездах и ближе чем за 100 метров перед ними;</li>  				<li>на мостах, путепроводах, эстакадах и под ними, а также в тоннелях;</li>  				<li>в конце подъема, на опасных поворотах и на других участках с ограниченной видимостью.</li>  			</ul>  			  			<p>
11.5.; Опережение транспортных средств при проезде пешеходных переходов осуществляется с учетом требований пункта 14.2 Правил.</p>  			  			<p><p> Опережение транспортных средств при проезде пешеходных переходов осуществляется с учетом требований пункта 14.2 Правил.</p>  			  			<p>
11.6.; В случае если вне населенных пунктов обгон или опережение тихоходного транспортного средства, крупногабаритного транспортного средства или транспортного средства, двигающегося со скоростью, не превышающей 30 км/ч, затруднены, водитель такого транспортного средства должен принять как можно правее, а при необходимости остановиться, чтобы пропустить следующие за ним транспортные средства.</p>  			  			<p><p> В случае если вне населенных пунктов обгон или опережение тихоходного транспортного средства, крупногабаритного транспортного средства или транспортного средства, двигающегося со скоростью, не превышающей 30 км/ч, затруднены, водитель такого транспортного средства должен принять как можно правее, а при необходимости остановиться, чтобы пропустить следующие за ним транспортные средства.</p>  			  			<p>
12.1.; Остановка и стоянка транспортных средств разрешаются на правой стороне дороги на обочине, а при ее отсутствии - на проезжей части у ее края и в случаях, установленных пунктом 12.2 Правил, - на тротуаре.</p>  			<p>На левой стороне дороги остановка и стоянка разрешаются в населенных пунктах на дорогах с одной полосой движения для каждого направления без трамвайных путей посередине и на дорогах с односторонним движением (грузовым автомобилям с разрешенной максимальной массой более 3,5 т на левой стороне дорог с односторонним движением разрешается лишь остановка для загрузки или разгрузки).</p>  			  			<p><p> Остановка и стоянка транспортных средств разрешаются на правой стороне дороги на обочине, а при ее отсутствии - на проезжей части у ее края и в случаях, установленных пунктом 12.2 Правил, - на тротуаре.</p>  			<p>На левой стороне дороги остановка и стоянка разрешаются в населенных пунктах на дорогах с одной полосой движения для каждого направления без трамвайных путей посередине и на дорогах с односторонним движением (грузовым автомобилям с разрешенной максимальной массой более 3,5 т на левой стороне дорог с односторонним движением разрешается лишь остановка для загрузки или разгрузки).</p>  			  			<p>
12.2.; Ставить транспортное средство разрешается в один ряд параллельно краю проезжей части. Двухколесные транспортные средства без бокового прицепа допускается ставить в два ряда.</p>  			<p>Способ постановки транспортного средства на стоянке (парковке) определяется знаком</p>  			*** дорожный знак  			<p>и линиями дорожной разметки, знаком</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			<p>и линиями дорожной разметки или без таковых.</p>  			<p>Сочетание знака</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			<p>а также линиями дорожной разметки допускает постановку транспортного средства под углом к краю проезжей части в случае, если конфигурация (местное уширение) проезжей части допускает такое расположение.</p>  			<p>Стоянка на краю тротуара, граничащего с проезжей частью, разрешается только легковым автомобилям, мотоциклам, мопедам и велосипедам в местах, обозначенных знаком</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			  			<p><p> Ставить транспортное средство разрешается в один ряд параллельно краю проезжей части. Двухколесные транспортные средства без бокового прицепа допускается ставить в два ряда.</p>  			<p>Способ постановки транспортного средства на стоянке (парковке) определяется знаком</p>  			*** дорожный знак  			<p>и линиями дорожной разметки, знаком</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			<p>и линиями дорожной разметки или без таковых.</p>  			<p>Сочетание знака</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			<p>а также линиями дорожной разметки допускает постановку транспортного средства под углом к краю проезжей части в случае, если конфигурация (местное уширение) проезжей части допускает такое расположение.</p>  			<p>Стоянка на краю тротуара, граничащего с проезжей частью, разрешается только легковым автомобилям, мотоциклам, мопедам и велосипедам в местах, обозначенных знаком</p>  			*** дорожный знак  			<p>с одной из табличек</p>  			*** дорожный знак  			  			<p>
12.3.; Стоянка с целью длительного отдыха, ночлега и тому подобное вне населенного пункта разрешается только на предусмотренных для этого площадках или за пределами дороги.</p>  			  			<p><p> Стоянка с целью длительного отдыха, ночлега и тому подобное вне населенного пункта разрешается только на предусмотренных для этого площадках или за пределами дороги.</p>  			  			<p>
12.4.; Остановка запрещается:</p>  			<ul>  				<li>на трамвайных путях, а также в непосредственной близости от них, если это создаст помехи движению трамваев;</li>  				<li>на железнодорожных переездах, в тоннелях, а также на эстакадах, мостах, путепроводах (если для движения в данном направлении имеется менее трех полос) и под ними;</li>  				<li>в местах, где расстояние между сплошной линией разметки (кроме обозначающей край проезжей части), разделительной полосой или противоположным краем проезжей части и остановившимся транспортным средством менее 3 м;</li>  				<li>на пешеходных переходах и ближе 5 м перед ними;</li>  				<li>на проезжей части вблизи опасных поворотов и выпуклых переломов продольного профиля дороги при видимости дороги менее 100 м хотя бы в одном направлении;</li>  				<li>на пересечении проезжих частей и ближе 5 м от края пересекаемой проезжей части, за исключением стороны напротив бокового проезда трехсторонних пересечений (перекрестков), имеющих сплошную линию разметки или разделительную полосу;</li>  				<li>ближе 15 метров от мест остановки маршрутных транспортных средств или стоянки легковых такси, обозначенных разметкой  					*** дорожный знак  					а при ее отсутствии - от указателя места остановки маршрутных транспортных средств или стоянки легковых такси (кроме остановки для посадки и высадки пассажиров, если это не создаст помех движению маршрутных транспортных средств или транспортных средств, используемых в качестве легкового такси);  				</li>  				<li>в местах, где транспортное средство закроет от других водителей сигналы светофора, дорожные знаки, или сделает невозможным движение (въезд или выезд) других транспортных средств (в том числе на велосипедных или велопешеходных дорожках, а также ближе 5 м от пересечения велосипедной или велопешеходной дорожки с проезжей частью), или создаст помехи для движения пешеходов (в том числе в местах сопряжения проезжей части и тротуара в одном уровне, предназначенных для движения маломобильных граждан);</li>  				<li>на полосе для велосипедистов.</li>  			</ul>  			  			<p><p> Остановка запрещается:</p>  			<ul>  				<li>на трамвайных путях, а также в непосредственной близости от них, если это создаст помехи движению трамваев;</li>  				<li>на железнодорожных переездах, в тоннелях, а также на эстакадах, мостах, путепроводах (если для движения в данном направлении имеется менее трех полос) и под ними;</li>  				<li>в местах, где расстояние между сплошной линией разметки (кроме обозначающей край проезжей части), разделительной полосой или противоположным краем проезжей части и остановившимся транспортным средством менее 3 м;</li>  				<li>на пешеходных переходах и ближе 5 м перед ними;</li>  				<li>на проезжей части вблизи опасных поворотов и выпуклых переломов продольного профиля дороги при видимости дороги менее 100 м хотя бы в одном направлении;</li>  				<li>на пересечении проезжих частей и ближе 5 м от края пересекаемой проезжей части, за исключением стороны напротив бокового проезда трехсторонних пересечений (перекрестков), имеющих сплошную линию разметки или разделительную полосу;</li>  				<li>ближе 15 метров от мест остановки маршрутных транспортных средств или стоянки легковых такси, обозначенных разметкой  					*** дорожный знак  					а при ее отсутствии - от указателя места остановки маршрутных транспортных средств или стоянки легковых такси (кроме остановки для посадки и высадки пассажиров, если это не создаст помех движению маршрутных транспортных средств или транспортных средств, используемых в качестве легкового такси);  				</li>  				<li>в местах, где транспортное средство закроет от других водителей сигналы светофора, дорожные знаки, или сделает невозможным движение (въезд или выезд) других транспортных средств (в том числе на велосипедных или велопешеходных дорожках, а также ближе 5 м от пересечения велосипедной или велопешеходной дорожки с проезжей частью), или создаст помехи для движения пешеходов (в том числе в местах сопряжения проезжей части и тротуара в одном уровне, предназначенных для движения маломобильных граждан);</li>  				<li>на полосе для велосипедистов.</li>  			</ul>  			  			<p>
12.5.; Стоянка запрещается:</p>  			<ul>  				<li>в местах, где запрещена остановка;</li>  				<li>вне населенных пунктов на проезжей части дорог, обозначенных знаком  					*** дорожный знак  				</li>  				<li>ближе 50 м от железнодорожных переездов.</li>  			</ul>  			  			<p><p> Стоянка запрещается:</p>  			<ul>  				<li>в местах, где запрещена остановка;</li>  				<li>вне населенных пунктов на проезжей части дорог, обозначенных знаком  					*** дорожный знак  				</li>  				<li>ближе 50 м от железнодорожных переездов.</li>  			</ul>  			  			<p>
12.6.; При вынужденной остановке в местах, где остановка запрещена, водитель должен принять все возможные меры для отвода транспортного средства из этих мест.</p>  			  			<p><p> При вынужденной остановке в местах, где остановка запрещена, водитель должен принять все возможные меры для отвода транспортного средства из этих мест.</p>  			  			<p>
12.7.; Запрещается открывать двери транспортного средства, если это создаст помехи другим участникам дорожного движения.</p>  			  			<p><p> Запрещается открывать двери транспортного средства, если это создаст помехи другим участникам дорожного движения.</p>  			  			<p>
